docid	title	curid	revid	url	text_md5
tr-3555	Inter, Şampiyonlar Ligi şampiyonu oldu	3555	30446	https://tr.wikinews.org/wiki?curid=3555	41a04762d8bb1bbb207e1fab2b4d9a0b
tr-3559	Everest Dağı'nda yeni rekor	3559	30448	https://tr.wikinews.org/wiki?curid=3559	e4b4a4e36122600c73de3335668a4e0e
tr-3567	2010'un genç müzisyeni Lara Ömeroğlu	3567	30637	https://tr.wikinews.org/wiki?curid=3567	debe2acd99866c81ab8ac7f88fb4a1dd
tr-3569	27 Mayıs Darbesi 50. yılında protesto edildi	3569	30641	https://tr.wikinews.org/wiki?curid=3569	28176fba930a8f04e587b24b9cf7d490
tr-3571	Mısır'da peçe tartışması	3571	30639	https://tr.wikinews.org/wiki?curid=3571	e1cd817680b4f35aaa63d6048e7ee904
tr-3576	İsrail Gazze'ye yardım taşıyan gemilere saldırdı, 9 aktivist öldürüldü	3576	40448	https://tr.wikinews.org/wiki?curid=3576	2157afc46a210ed43e41c5584799664c
tr-3594	İstanbul'da sağanak yağış sebebiyle okullar tatil edildi	3594	30643	https://tr.wikinews.org/wiki?curid=3594	fc3a4de70f594070141c19576dc72486
tr-3595	Bolu'daki kazada 3 profesör öldü	3595	31826	https://tr.wikinews.org/wiki?curid=3595	3951a60cabb0da14fec621e457c4131c
tr-3821	İsrail kendi soruşturma komisyonunu kuruyor	3821	31829	https://tr.wikinews.org/wiki?curid=3821	22e3113c75dd13f3484d4ccbd3c3f9f4
tr-3823	Estonya Euro bölgesine dahil oluyor	3823	31835	https://tr.wikinews.org/wiki?curid=3823	d0ae9b4dba7149bcf6edc282f5800d8e
tr-3841	Şemdinli'de terör saldırısı	3841	28378	https://tr.wikinews.org/wiki?curid=3841	053d412417c313aa5c8df121447eba26
tr-3853	Türkçe Vikihaber 400 habere ulaştı	3853	175909	https://tr.wikinews.org/wiki?curid=3853	f8116392850f2b78b0218999a27ea630
tr-3854	Telenor'un Kosova'daki iki baz istasyonu kapalı olacak	3854	171634	https://tr.wikinews.org/wiki?curid=3854	9ff38ecc2e1d31c76e04a64c05da8774
tr-3867	2010 FIFA Dünya Kupası İspanya'nın oldu	3867	31841	https://tr.wikinews.org/wiki?curid=3867	f244da3b3c75fb6f53798b971f61c34c
tr-3868	İspanya'da Katalanlar sokağa döküldü	3868	32472	https://tr.wikinews.org/wiki?curid=3868	34ae9f77418b66154efa58d087f0cf07
tr-3869	Vuvuzela çaldığı için öldürüldü	3869	32474	https://tr.wikinews.org/wiki?curid=3869	4884522aac1303590881f7eb5c787bed
tr-3874	Erdoğan'ı ağlatan mektuplar	3874	32476	https://tr.wikinews.org/wiki?curid=3874	669bfa965b0f87b4d1b57c9ef748b3e5
tr-3876	Spor Toto Süper Lig 2010-2011 Sezonu fikstürü belli oldu	3876	32478	https://tr.wikinews.org/wiki?curid=3876	3cce00b7dbbe84baffefe9deeba263f0
tr-3890	İsrail, uluslararası komisyonu kabul etti	3890	32480	https://tr.wikinews.org/wiki?curid=3890	5f6c26ad01ab6e253badf09787539ff4
tr-3891	İsrail, MİT müsteşarından rahatsız	3891	71690	https://tr.wikinews.org/wiki?curid=3891	5fce6b5e4da54d58344a16d9b3d83d73
tr-3894	İsrail-Lübnan sınırında çatışma	3894	32484	https://tr.wikinews.org/wiki?curid=3894	ed7e2831aef12b5c9e984bc840a94f8c
tr-3895	2010 Yüksek Askerî Şûra kararları açıklandı	3895	42751	https://tr.wikinews.org/wiki?curid=3895	8543e66c52c5e6b6b9ad14208016ce74
tr-3914	Mavi Marmara Türkiye'ye döndü	3914	32488	https://tr.wikinews.org/wiki?curid=3914	1e02b6b84e3dbf1e9b9a8550b2743a34
tr-3917	Orta Avrupa'da şiddetli yağışlar	3917	32490	https://tr.wikinews.org/wiki?curid=3917	7a4eb8998e8bd7820afadebc1a1b406c
tr-3919	"Nasrallah: ""Hariri'yi İsrail öldürdü"""	3919	32492	https://tr.wikinews.org/wiki?curid=3919	247a721003f3f4b3075443a080653532
tr-3920	TSK'da atama krizi çözüldü	3920	32494	https://tr.wikinews.org/wiki?curid=3920	dc50c1a5a3795c38506f521cc5f892a7
tr-3924	Sümela Manastırı'nda tarihî ayin	3924	40413	https://tr.wikinews.org/wiki?curid=3924	3c2b370bee0674def3eafffa4576fbe0
tr-3934	Beşiktaş, play-off turu ilk maçında HJK Helsinki'yi 2-0 mağlup etti	3934	40415	https://tr.wikinews.org/wiki?curid=3934	eb3f6815569690499735ceea482a9a0c
tr-3944	Sincan Uygur Özerk Bölgesi'nde patlama: 7 ölü	3944	40419	https://tr.wikinews.org/wiki?curid=3944	2f1a0a4d02e5644ed5913d7f36188448
tr-3945	ABD'nin çatışma amaçlı kuvvetleri Irak'tan tamamen ayrıldı	3945	40421	https://tr.wikinews.org/wiki?curid=3945	ce3953b902b0ff81c3330ec574ea5faa
tr-3946	Filipinler'de otobüs kazası: 35 ölü	3946	40423	https://tr.wikinews.org/wiki?curid=3946	4a1f52e49a176058cf83704df5dbff9a
tr-3947	İspanya'da boğa 30 seyirciyi yaraladı	3947	40425	https://tr.wikinews.org/wiki?curid=3947	fa8bff26c7a19d80872975eb4c01f061
tr-3948	İsrail'de Türk elçiliğine saldıran Filistinli yargılanıyor	3948	40427	https://tr.wikinews.org/wiki?curid=3948	3196e7a3e5f88253f72b67a421f2a49b
tr-3957	İran nükleer reaktörüne yakıt yüklemeye başladı	3957	40429	https://tr.wikinews.org/wiki?curid=3957	cde6c89e045d761e7e23b87204bd43be
tr-3958	Gaz kaçağı Şili'nin Santa Cruz kentinde paniğe neden oldu	3958	40435	https://tr.wikinews.org/wiki?curid=3958	aa2248227100b9ec6e789d002511661f
tr-3962	"Tahsin Ertuğruloğlu: ""UBP'den bazı kişilerle istişarede bulundum"""	3962	40437	https://tr.wikinews.org/wiki?curid=3962	7c66723d4b1ff4b02dda917c53754afb
tr-3965	Kıbrıs'ta kayıp şahısları bulmak amacıyla yapılan kazılarda yeni döneme girildi	3965	40481	https://tr.wikinews.org/wiki?curid=3965	07a47703984bc4f177035b10cc8357d7
tr-3970	Atlas Okyanusu'nda Danielle adlı bir tropikal fırtına oluştu	3970	40446	https://tr.wikinews.org/wiki?curid=3970	12181e20faa55dc90c7a754c84c412f9
tr-3987	BOTAŞ boru hattında patlama meydana geldi	3987	40450	https://tr.wikinews.org/wiki?curid=3987	6c37c08b4d7eef2a7f3de90f20ab11dd
tr-3989	Çin'de uçak düştü: 43 ölü	3989	40452	https://tr.wikinews.org/wiki?curid=3989	1a600cf0512c582c7baca6a4222b8880
tr-3992	Beşiktaş, play-off turu ikinci maçında HJK Helsinki'yi 4-0 mağlup etti	3992	40458	https://tr.wikinews.org/wiki?curid=3992	b0b5fe5116cb326a74c3ed54e3339526
tr-3995	Türkiye'deki Dünya Basketbol Şampiyonası öncesi BM'den kampanya	3995	40460	https://tr.wikinews.org/wiki?curid=3995	03fc47e10d66969c8fc466bc5451f7f3
tr-3998	2010 Dünya Basketbol Şampiyonası: Fransa 72 - 66 İspanya	3998	40462	https://tr.wikinews.org/wiki?curid=3998	80b2aa0c4b7fd5614ee8cffe3c49732e
tr-3999	Balkanlar'da halen yaklaşık 15 bin kişi kayıp	3999	40464	https://tr.wikinews.org/wiki?curid=3999	68ab33a59a6a32cdc986b1bf1c6e3794
tr-4002	Şilili madenciler için alternatif plan	4002	40466	https://tr.wikinews.org/wiki?curid=4002	1d72057a466d541b14be811e2d6e8ea3
tr-4021	2010 Dünya Basketbol Şampiyonası: Türkiye 65 - 56 Rusya	4021	40468	https://tr.wikinews.org/wiki?curid=4021	c969c4f2e01768e5f05494a7362d41ee
tr-4024	Brezilya'da üç yıl önce yedi kişinin öldüğü stadyum yıkıldı	4024	40473	https://tr.wikinews.org/wiki?curid=4024	a7d6776ab94546b02753b9d7ffab2736
tr-4037	Hollandalı Türkler Wilders koalisyonundan kaygılı	4037	40475	https://tr.wikinews.org/wiki?curid=4037	6f3c7f8da4a316249649b7e990e98473
tr-4049	Estonya'nın Beyaz Rusya büyükelçisi istifa etti	4049	40477	https://tr.wikinews.org/wiki?curid=4049	938647501471dafc53be951abaca05c9
tr-4293	Lefkoşa'da trafik kazası: 1 yaralı	4293	40485	https://tr.wikinews.org/wiki?curid=4293	6b0f33b80fa45c6e6f6722699732dd44
tr-4296	U2'dan dev İstanbul konseri	4296	40487	https://tr.wikinews.org/wiki?curid=4296	808194d584445ea40963f7d3a9340b85
tr-4297	Castro, Ahmedinejad'ı eleştirdi	4297	40489	https://tr.wikinews.org/wiki?curid=4297	9a86d1ba29e1b2ad0bf060ce2fc015dd
tr-4308	Türkiye, anayasa değişikliği referandumuna hazırlanıyor	4308	40493	https://tr.wikinews.org/wiki?curid=4308	f6690e0dc1e0189ff87a119356160720
tr-4359	"Türkiye'deki anayasa değişikliği referandumunda ""evet"" çıktı"	4359	40495	https://tr.wikinews.org/wiki?curid=4359	6453c049ea6e85cea9f826a4d3e9fe32
tr-4374	2010-2011 Spor Toto Süper Lig 5. Hafta: Bucaspor-Galatasaray	4374	40497	https://tr.wikinews.org/wiki?curid=4374	522d52df3a59be367dec7790d520818d
tr-4375	Akdamar Kilisesi'nde tarihî ayin	4375	40499	https://tr.wikinews.org/wiki?curid=4375	ee364b34365a1922fb6ea867aad047ed
tr-4376	"BM Mavi Marmara raporu: ""İsrail devletler hukukunu ihlal etti"""	4376	40501	https://tr.wikinews.org/wiki?curid=4376	0b52f93254debfb5265c0c23b93db939
tr-4378	2010-2011 Spor Toto Süper Lig 6. Hafta: Galatasaray-İBB Spor	4378	40503	https://tr.wikinews.org/wiki?curid=4378	9af07c4febfcc75d809bb5af4c7860d6
tr-4381	2010-2011 Spor Toto Süper Lig 7. Hafta: Karabükspor-Galatasaray	4381	40505	https://tr.wikinews.org/wiki?curid=4381	e88c74909b30c83f156674fc425e687c
tr-4391	2010-2011 Spor Toto Süper Lig 8. Hafta: Galatasaray-MKE Ankaragücü	4391	40509	https://tr.wikinews.org/wiki?curid=4391	7f967ba651e9d63dac22947a53bc7521
tr-4397	2010-2011 Spor Toto Süper Lig 9. Hafta: Fenerbahçe-Galatasaray	4397	208398	https://tr.wikinews.org/wiki?curid=4397	db6a2d2cea3ccdbd6d0963ce6f6fb8d3
tr-4408	Rauf Denktaş'ın damadı hayatını kaybetti	4408	88571	https://tr.wikinews.org/wiki?curid=4408	b26eccaa77ac2d63dd3de487f9eb4bc0
tr-4416	Fransa'da hükûmet istifa etti	4416	40513	https://tr.wikinews.org/wiki?curid=4416	dec07a2b1e1691e55692b7a1bb62c0ae
tr-4417	Burma'da demokrasi yanlısı lider Aung San Suu Kyi'nin ev hapsi sona erdirildi	4417	40515	https://tr.wikinews.org/wiki?curid=4417	ea562a5d357a9b0323ca3c3c729745e7
tr-4422	Talabani: Tarık Aziz'in idam emrini imzalamayacağım	4422	40517	https://tr.wikinews.org/wiki?curid=4422	729ae9ba0e8110c1875dd86935f77ff1
tr-4426	Julian Assange'e yakalama kararı	4426	40519	https://tr.wikinews.org/wiki?curid=4426	53dd6f2c6b150a54bd6a0b9556209f46
tr-4430	Yunanistan tasarruf paketini açıkladı	4430	40521	https://tr.wikinews.org/wiki?curid=4430	962c436646b6f4c9ffc06c6930c718d5
tr-4431	Haiti'de kolera ölümleri artıyor	4431	40523	https://tr.wikinews.org/wiki?curid=4431	9f69d01601238a2c6816f50731a83bc9
tr-4441	WikiLeaks ABD'nin gizli diplomatik belgelerini yayınladı	4441	40525	https://tr.wikinews.org/wiki?curid=4441	801a7be1dfa7a5c89ebf286a76bb0403
tr-4628	İsrail'de orman yangınları	4628	40527	https://tr.wikinews.org/wiki?curid=4628	13d29a92f53ed76addf5c1b9d674e7ba
tr-4632	Obama'dan Afganistan'a sürpriz ziyaret	4632	40530	https://tr.wikinews.org/wiki?curid=4632	0b7d8453f71ec4f3f77ba6f9da28f176
tr-4634	WikiLeaks bu kez Afganistan değerlendirmelerini yayınladı	4634	40534	https://tr.wikinews.org/wiki?curid=4634	6b596b6b3ef758a2281f0c8b288336df
tr-4635	Avrupa'da aşırı soğuk hayatı felç ediyor	4635	40532	https://tr.wikinews.org/wiki?curid=4635	949cfdb5a929c71250e520c6111803cc
tr-4636	3 boyutlu görüntü aktarımı ile sanal ışınlama mümkün olacak	4636	40536	https://tr.wikinews.org/wiki?curid=4636	e851395a05ae7d6aa1eabf0c8a9d65d6
tr-4637	Güney Kore'den Kuzey Kore'ye uyarı	4637	40538	https://tr.wikinews.org/wiki?curid=4637	3e81bcc756fe17786c010acdcd121ceb
tr-4638	Clinton Taşkent'i uyardı	4638	40540	https://tr.wikinews.org/wiki?curid=4638	753f559ecc5753cb18d6e86975982e02
tr-4639	ABD'de gereksiz antibiyotik kullanımı kaygı yaratmaya devam ediyor	4639	40542	https://tr.wikinews.org/wiki?curid=4639	a0a5eaf4cc2db2725403ff458d49cd67
tr-4640	Rusya ve İtalya yeni bir askeri işbirliği anlaşması imzaladı	4640	40544	https://tr.wikinews.org/wiki?curid=4640	91d2aed73dbda958541498e5742c2029
tr-4642	"Amerika: ""İran'a yönelik yaptırımlar sonuç veriyor"""	4642	40546	https://tr.wikinews.org/wiki?curid=4642	f0ad8e70d7c1d1eb269b631c0108d5df
tr-4644	Çin sıkı para politikasına geçiyor	4644	40548	https://tr.wikinews.org/wiki?curid=4644	c466717324ba4b68ca285bdf4a34b3f1
tr-4647	Rusya yabancı yatırımcılara kapılarını açıyor	4647	40552	https://tr.wikinews.org/wiki?curid=4647	b6a519bc28edf8f7d736ceb05f2fffe6
tr-4648	"Obama: ""Afganistan'ın terör yuvası olmasına izin vermeyiz"""	4648	40554	https://tr.wikinews.org/wiki?curid=4648	5f25783acb2f9c28a2dc536879faf80c
tr-4649	Pakistan ve Afganistan WikiLeaks belgelerini reddediyor	4649	40556	https://tr.wikinews.org/wiki?curid=4649	7428ee909be9f4e9249630c7626d6f19
tr-4650	Kuzey Kore; ABD, Japonya ve Güney Kore'yi kınadı	4650	40558	https://tr.wikinews.org/wiki?curid=4650	cf068448b92e05fdf83ea94a39a8c996
tr-4652	Cumhuriyetçiler vergi indirimi tasarısını engelledi	4652	40560	https://tr.wikinews.org/wiki?curid=4652	5e64ca24244af6aae7defb4a85be993b
tr-4654	İspanyol hava trafik kontrolörleri greve son veriyor	4654	40564	https://tr.wikinews.org/wiki?curid=4654	b60deed90ed453bd568e2271f7d759a2
tr-4655	"Abbas: ""Filistin Yönetimi feshedilebilir"""	4655	40566	https://tr.wikinews.org/wiki?curid=4655	59f25ebfef5ba3bcab8d3f26f3ea54f0
tr-4656	WikiLeaks'in hesabı PayPal tarafından donduruldu	4656	40568	https://tr.wikinews.org/wiki?curid=4656	0cbf853a74835127561b1f9f4d3066ad
tr-4657	ABD - Güney Kore serbest ticaret anlaşması imzalandı	4657	40570	https://tr.wikinews.org/wiki?curid=4657	8bb954e88377a1fc6c2e2eef4ee1a20a
tr-4659	KKTC'de Ulusal Birlik Partisi'nin kurultayından zaferle çıkan İrsen Küçük, başbakanlığa devam edecek	4659	40615	https://tr.wikinews.org/wiki?curid=4659	58bca7e411c20f93d366a6050d0a337a
tr-4662	Rusya'da uçak kazası: 2 ölü	4662	40572	https://tr.wikinews.org/wiki?curid=4662	0bdd61786b0c6f9a2ce6a84554fa8e58
tr-4663	Fransa Cumhurbaşkanı Nicolas Sarkozy Hindistan'da	4663	40574	https://tr.wikinews.org/wiki?curid=4663	b04eee5ff7d4b8ea938f10e34328d568
tr-4665	2018 Dünya Kupası Rusya'da, 2022 Dünya Kupası Katar'da düzenlenecek	4665	68378	https://tr.wikinews.org/wiki?curid=4665	ffe3d863a10c9961fec6452a72e7be12
tr-4673	Birleşmiş Milletler İklim Konferansı Cancun'da başladı	4673	40578	https://tr.wikinews.org/wiki?curid=4673	8727619e23e76d3a289c47a4e2851ab0
tr-4674	Kuril Adaları'nda 5.3 büyüklüğünde deprem	4674	40580	https://tr.wikinews.org/wiki?curid=4674	f3dbc51213710ca1bcf91ce83eadfc51
tr-4675	Her yıl 600 bin kişi sigaradan dolayı hayatını kaybediyor	4675	40583	https://tr.wikinews.org/wiki?curid=4675	e2733c63f96998e1212281e26fd82ab6
tr-4676	Oscarlı yönetmen Danny Boyle’un yeni filmi: 127 Saat	4676	40585	https://tr.wikinews.org/wiki?curid=4676	a91f03ea95ffa48039f92a48fe0e6c64
tr-4677	Brüksel’den Ankara’ya başlık uyarısı	4677	40587	https://tr.wikinews.org/wiki?curid=4677	110747353a8c997d0fbd706378679c53
tr-4678	FIFA skandalı İngiltere'ye pahalıya maloldu	4678	40589	https://tr.wikinews.org/wiki?curid=4678	7f2bf2970b36309a6ea4efb239ea8de4
tr-4679	WikiLeaks'in yayınlayacağı belgelerin arasında Kıbrıs'la ilgili olanların da bulunduğu bildirildi	4679	40613	https://tr.wikinews.org/wiki?curid=4679	da34cec11a4d37cab0da6702bb5c3ae7
tr-4680	Çin'de hızlı büyüme altyapıyı zorluyor	4680	40591	https://tr.wikinews.org/wiki?curid=4680	f07f569c003db3f80f2d498a65dcb4b4
tr-4681	Afganistan'da bombalı saldırıda 2 NATO askeri öldü	4681	40593	https://tr.wikinews.org/wiki?curid=4681	831f3faa2e4fb64ca86e519b4e3c90f3
tr-4682	Cancun'daki çevre konferansından beklentiler az	4682	40595	https://tr.wikinews.org/wiki?curid=4682	8170660419b9a574df4b2e344adad981
tr-4683	Bebeklerin çevrelerini nasıl gözlemlediği bulundu	4683	40597	https://tr.wikinews.org/wiki?curid=4683	aebbe065008d2103db3bc81d658a9788
tr-4685	İsrail'de orman yangını kontrol altına alındı	4685	40601	https://tr.wikinews.org/wiki?curid=4685	eb0b0d433adf4db33ac36620594af3cf
tr-4689	İran’la görüşmeler yarın İsviçre'de başlıyor	4689	40603	https://tr.wikinews.org/wiki?curid=4689	86e141df0211eab410a0b953e424899f
tr-4691	Wikileaks olayının yasal boyutları nereye kadar gidebilir?	4691	38144	https://tr.wikinews.org/wiki?curid=4691	9442067e4d23671c52358ae4e42eac11
tr-4692	Türkiye ile İsrail arasında ilk görüşme	4692	40607	https://tr.wikinews.org/wiki?curid=4692	bde04859ea362f7d310285f80e34a8dd
tr-4701	2010 Kennedy Merkezi Ödülleri sahiplerini buldu	4701	40611	https://tr.wikinews.org/wiki?curid=4701	24c4a2cefa39a234fc11ef6df9d4e6fe
tr-4706	Vikihaber derinlemesine inceledi: Ulusal Birlik Partisi 18. Olağan Kurultayı	4706	175911	https://tr.wikinews.org/wiki?curid=4706	e9e3181ac2da3fb7e6567b670185add4
tr-4711	16. Birleşmiş Milletler İklim Değişikliği Zirvesi sona erdi	4711	175899	https://tr.wikinews.org/wiki?curid=4711	2c8faa53e6a84f89622b9c94d7a30fdf
tr-4726	Avustralya'da sel felaketi	4726	42183	https://tr.wikinews.org/wiki?curid=4726	74f8f5e338603fa15c79af5a4239c8d4
tr-4727	İzmir ve Ankara EXPO 2020 adaylığı için birbiriyle yarışıyor	4727	42185	https://tr.wikinews.org/wiki?curid=4727	cea9ac2828870231824ccb29719c8ec1
tr-4735	Türk Telekom Arena açılışında Gül ve Erdoğan protesto edildi	4735	44748	https://tr.wikinews.org/wiki?curid=4735	9eb1e313114d00dcaa7aaaad5278e5db
tr-4736	2011 BRIT Ödülleri'ne heyecanlı bekleyiş	4736	44747	https://tr.wikinews.org/wiki?curid=4736	16acec3dd431ee40cc14ed613b846e72
tr-4741	Tunus'ta yeni hükümet açıklanıyor	4741	62688	https://tr.wikinews.org/wiki?curid=4741	eda98db8ed484beffc360d17c3d208de
tr-4742	Ahmet Davutoğlu Recep Tayyip Erdoğan'la birlikte Suriye'ye gidiyor	4742	44753	https://tr.wikinews.org/wiki?curid=4742	03847bdaa65dadb3ab9b701bdcfddd1c
tr-4745	Apple Bilgisayar Şirketi Rekor Kar Elde Etti	4745	44756	https://tr.wikinews.org/wiki?curid=4745	b0d57422c6ad8b9abae721fcab95d1f0
tr-4747	Hu'ya Beyaz Saray'da resmi karşılama	4747	44760	https://tr.wikinews.org/wiki?curid=4747	8d9e2398eacb5523e8315bf0481bff8d
tr-4748	Suudi Arabistan arabuluculuktan çekildi	4748	44762	https://tr.wikinews.org/wiki?curid=4748	599758f333894605c9257c646867852f
tr-4749	Tunus sokakları durulmuyor	4749	62691	https://tr.wikinews.org/wiki?curid=4749	09ed8af23a0254216e3dfe4fab7037cb
tr-4750	"İngiltere: ""Coca Cola’nın Vitaminli Su’yu besleyici değil"""	4750	44766	https://tr.wikinews.org/wiki?curid=4750	1dfbfd764c166ed35489270d9198c89a
tr-4757	ABD iki bakan yardımcısını Türkiye'ye gönderiyor	4757	44768	https://tr.wikinews.org/wiki?curid=4757	fc13b18a6b5fdf9790ed45e8b1acc721
tr-4760	Parkinson tedavisi için yeni araştırmalar yapılıyor	4760	44770	https://tr.wikinews.org/wiki?curid=4760	4dffa4e7674f473e3f8a3dcb0b80017e
tr-4763	Arnavutluk'ta hükûmet karşıtı gösteriler yapıldı, üç kişi öldü	4763	44774	https://tr.wikinews.org/wiki?curid=4763	2d21bee6039dcc1addd0e28835e3476b
tr-4765	Tunus'taki ayaklanmadan sonra Cezayir'de de halk hükûmeti protesto etti	4765	62687	https://tr.wikinews.org/wiki?curid=4765	22fa01ca18f5a1ed7c9fc3c2c9a19cd6
tr-4766	Vikihaber sizin için araştırdı: Yeşilırmak Kapısı'nın açılmasının ardından bölge ekonomisi	4766	68115	https://tr.wikinews.org/wiki?curid=4766	243485fadb4ec1db8d795990b4629d73
tr-4772	Turkel Komisyonu İsrail ordusunu suçlu bulmadı	4772	44780	https://tr.wikinews.org/wiki?curid=4772	f5583efeec55e0436c2ae950393efd3b
tr-4778	Moskova'da havalimanında patlama: 31 ölü	4778	44782	https://tr.wikinews.org/wiki?curid=4778	f0ffff78f453e30db93d4eea4a4239c7
tr-4780	Fransa Cumhurbaşkanı Sarkozy'den büyük iddia	4780	44787	https://tr.wikinews.org/wiki?curid=4780	a86f5373ef390603486046246d98bfe9
tr-4781	Güney Sudan'daki referandum sonucu yüzde 99 bağımsızlık yönünde	4781	44789	https://tr.wikinews.org/wiki?curid=4781	965a22b28451c9eaf74562eff2a67cb0
tr-4782	IMF: 2011 büyüme oranı tahmini yüzde 4,75	4782	44791	https://tr.wikinews.org/wiki?curid=4782	857ac201aa34b57e5b7f93a7794e8531
tr-4783	El Cezire Filistin Yönetimiyle ilgili yeni gizli belgeler yayınladı	4783	44794	https://tr.wikinews.org/wiki?curid=4783	36fcbb4074f8a4372afbd5419328480b
tr-4784	Michelle Obama'yla Wal-Mart sağlık için elele	4784	44795	https://tr.wikinews.org/wiki?curid=4784	39b7d68bed749b3822f90a15e3ce6692
tr-4785	BBC kemerleri sıkma politikası uyguluyor	4785	47986	https://tr.wikinews.org/wiki?curid=4785	99de14d1852120aa80398b04a77a6b01
tr-4786	Tek parmaklı dinozor türü keşfedildi	4786	47988	https://tr.wikinews.org/wiki?curid=4786	ad6869fd80fb67e07a5bd9e34f27d33a
tr-4788	"ABD: ""Mavi Marmara Soruşturmasında öncelik BM'nin"""	4788	47990	https://tr.wikinews.org/wiki?curid=4788	5e3181847392ccbcb461ec63ede67381
tr-4790	Mısır'da muhalefet büyük bir gösteri planlıyor	4790	47992	https://tr.wikinews.org/wiki?curid=4790	ea755cd06cd9f80e97e8865b07c7e0eb
tr-4791	Tazmanya başbakanı David Barlett istifa etti	4791	51578	https://tr.wikinews.org/wiki?curid=4791	c7aec22a4d6404395e937a245812af2a
tr-4792	Kurtlar Vadisi Filistin filminin Almanya'da gösterilmesine izin verilmedi	4792	47994	https://tr.wikinews.org/wiki?curid=4792	94d3f6d41a5dce58c9209330f35db1d8
tr-4795	Türkiye Mavi Marmara raporunu açıkladı	4795	47996	https://tr.wikinews.org/wiki?curid=4795	bb256baf8d2c2f94cefc30aedf4d34b4
tr-4799	Venezuela ile Türkiye anlaştı	4799	44797	https://tr.wikinews.org/wiki?curid=4799	beab0e287add276eccd518ab747f23cb
tr-4800	Macaristan cumhurbaşkanından ilginç itiraf	4800	44799	https://tr.wikinews.org/wiki?curid=4800	fec33a1c288c399e689b5ea5f1402852
tr-4801	Ukrayna ile Türkiye arasında vizeler kaldırıldı	4801	51580	https://tr.wikinews.org/wiki?curid=4801	d7a181d0a14979b64221967856edbb12
tr-4805	Altın düşüşte	4805	51582	https://tr.wikinews.org/wiki?curid=4805	0c94155cce664af136882253aa15f1d2
tr-4806	Ordu belediye başkanı Seyit Torun istifa etti	4806	51584	https://tr.wikinews.org/wiki?curid=4806	dcd538c14c77ad9cc98c483f588a6270
tr-4809	Sürgündeki İslamcı lider Raşid Gannuşi Tunus'a döndü	4809	55449	https://tr.wikinews.org/wiki?curid=4809	013af1f5deedd6f68e87b87e3eb712a1
tr-4810	Erzurum Universiade Kış Oyunları'nın açılış töreni yapıldı	4810	55451	https://tr.wikinews.org/wiki?curid=4810	1662c2e46ab774f5049e82d385928eac
tr-4818	Suriye'de olası gösterilere karşı tedbir alındı	4818	62696	https://tr.wikinews.org/wiki?curid=4818	81e92ca8c4a069861c8771ffde22b786
tr-4819	TRT, Anadolu Ajansı ile bağlarını kopardı	4819	55455	https://tr.wikinews.org/wiki?curid=4819	ae043696beccd7b1983bd6258545edbd
tr-4822	Blue Eurovision'da İngiltere'yi Temsil Edecek	4822	55457	https://tr.wikinews.org/wiki?curid=4822	0a94c057b1dcdad4fb08def3a6efe37c
tr-4824	X Factor'ün yaratıcısı gözünü Robbie Williams'a dikti	4824	55459	https://tr.wikinews.org/wiki?curid=4824	38f3fdf4fb7602a58f905a9b2f0d8be9
tr-4825	TGB'nin Emrah Uslu protestosu	4825	55461	https://tr.wikinews.org/wiki?curid=4825	9557dbfa2e7b378b0f2bc4e8c0bf09bb
tr-4829	İngiliz Pop Yıldızı Robbie Williams çekimler için Sofya'ya gitti	4829	55463	https://tr.wikinews.org/wiki?curid=4829	a3a0dc04698df53e5051a04f0436acbe
tr-4830	Örümcek Adam, Fantastik Dörtlü'ye katıldı	4830	55465	https://tr.wikinews.org/wiki?curid=4830	738aa897dd84499d4c1eadb111c1d163
tr-4831	Mısır halkı Başbakanlık Sarayı'na yürüyor	4831	60425	https://tr.wikinews.org/wiki?curid=4831	935fc4424372f953157642b1899a5baa
tr-4839	"""On The Town"" filminin cilveli kızı Betty Garrett hayata gözlerini yumdu"	4839	60427	https://tr.wikinews.org/wiki?curid=4839	d7e87e892c9b5cd43472dac2ecf8bae7
tr-4842	Soner Yalçın'a polis baskını	4842	60429	https://tr.wikinews.org/wiki?curid=4842	b4132aa3bdc0f6aa43a8483084b393aa
tr-4843	2011 BRIT ödülleri sahiplerini buldu	4843	60431	https://tr.wikinews.org/wiki?curid=4843	2945ead11bba1d82b28f9a678c95da2a
tr-4848	Termik santral neden çöktü?	4848	48002	https://tr.wikinews.org/wiki?curid=4848	ea1ec664abec8038345ccb99acf84a78
tr-4849	Mısır'da Müslüman Kardeşler siyasi yasağın kalkmasını istiyor	4849	60433	https://tr.wikinews.org/wiki?curid=4849	46aec0ac07e60f127bb0fe9815f4fa14
tr-4850	Ozon halk sağlığını tehdit ediyor	4850	60435	https://tr.wikinews.org/wiki?curid=4850	17778fab50ffe6ca8473db8a4d94254d
tr-4864	Libya'da çatışmalar devam ediyor	4864	62685	https://tr.wikinews.org/wiki?curid=4864	898e496fbd6b1677b3a6b8b4cdbb9d29
tr-4865	Libya'daki yabancılar tahliye oluyor	4865	62684	https://tr.wikinews.org/wiki?curid=4865	20efa0de4e0807966e60c77d1a230a3b
tr-4866	Amerika'da siyah pilotların yükselmesi hala çok zor	4866	60441	https://tr.wikinews.org/wiki?curid=4866	ea633a9ce44cab48623e3c8eded4fb31
